,Unnamed: 0,CODUSU,ANO4_x,TRIMESTRE_x,NRO_HOGAR,COMPONENTE,H15,REGION_x,MAS_500_x,AGLOMERADO_x,PONDERA_x,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF_x,DECIFR_x,IDECIFR_x,RDECIFR_x,GDECIFR_x,PDECIFR_x,ADECIFR_x,IPCF_x,DECCFR_x,IDECCFR_x,RDECCFR_x,GDECCFR_x,PDECCFR_x,ADECCFR_x,PONDIH_x,ANO4_y,TRIMESTRE_y,REALIZADA,REGION_y,MAS_500_y,AGLOMERADO_y,PONDERA_y,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF_y,DECIFR_y,IDECIFR_y,RDECIFR_y,GDECIFR_y,PDECIFR_y,ADECIFR_y,IPCF_y,DECCFR_y,IDECCFR_y,RDECCFR_y,GDECCFR_y,PDECCFR_y,ADECCFR_y,PONDIH_y,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4
84,84,TQRMNOQPRHKMMNCDEGJBF00777401,2023,1,1,3,1,43,S,13,662,3,2,1900-01-01 00:00:00,39,5,1.0,1,2,0,3,1,,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,6500.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,40312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,70000.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,4,4.0,4,4.0,,4,695,0,105000.0,6,7.0,6,6.0,,6,687,0,0,0,0,0,0,0,0,0,0,0,0,0,255000,7,8.0,8,7.0,,8,85000.0,7,7.0,6,6.0,,6,743,2023,1,1,43,S,13,662,2,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,255000,7,8.0,8,7.0,,8,85000.0,7,7.0,6,6.0,,6,743,2,3,98,0,0,0
85,85,TQRMNOQWRHJOMLCDEGGFB00795982,2023,1,1,4,1,42,S,10,555,4,1,1996-03-31 00:00:00,26,1,1.0,1,2,0,4,2,1.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4806.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,30314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,7,7.0,8,7.0,,8,797,0,120000.0,7,7.0,8,7.0,,8,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2023,1,1,42,S,10,555,1,,4,1,,1,2,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,1,1,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2,0,3,4,0,0
86,86,TQRMNOQWRHJOMLCDEGGFB00795982,2023,1,1,5,0,42,S,10,555,5,2,2021-07-30 00:00:00,1,5,1.0,3,0,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,555,0,0.0,0,0.0,0,0.0,,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2023,1,1,42,S,10,555,1,,4,1,,1,2,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,1,1,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2,0,3,4,0,0
87,87,TQRMNOQWRHJOMLCDEGGFB00795982,2023,1,1,1,1,42,S,10,555,1,1,1970-12-15 00:00:00,52,4,1.0,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,72313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,9,10.0,10,9.0,,10,780,0,200000.0,9,9.0,10,9.0,,10,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2023,1,1,42,S,10,555,1,,4,1,,1,2,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,1,1,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2,0,3,4,0,0
88,88,TQRMNOQWRHJOMLCDEGGFB00795982,2023,1,1,2,1,42,S,10,555,3,2,1994-10-21 00:00:00,28,1,2.0,1,2,0,6,1,,1,,1,,6,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4807.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,30113.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,6.0,2.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,1,1.0,1,1.0,,1,704,15000,25000.0,1,1.0,2,1.0,,2,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2023,1,1,42,S,10,555,1,,4,1,,1,2,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,1,1,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2,0,3,4,0,0
89,89,TQRMNOQWRHJOMLCDEGGFB00795982,2023,1,1,3,1,42,S,10,555,3,2,1995-11-15 00:00:00,27,5,2.0,1,2,0,6,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9700.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,55314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,12,12.0,12,12.0,,12,0,0,-9.0,12,12.0,12,12.0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2023,1,1,42,S,10,555,1,,4,1,,1,2,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,1,1,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2,0,3,4,0,0
90,90,TQRMNORXPHJMKQCDEOHCH00795985,2023,1,1,1,1,44,N,91,112,1,2,1997-07-26 00:00:00,25,1,1.0,1,2,0,4,2,4.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,9700.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,55314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,75000.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,4,5.0,3,,5.0,4,121,0,105000.0,6,7.0,5,,7.0,5,117,0,0,0,0,0,0,0,0,0,0,0,0,0,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,2023,1,1,44,N,91,112,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,1,0,2,0,0,0
91,91,TQRMNORXPHJMKQCDEOHCH00795985,2023,1,1,2,1,44,N,91,112,2,1,1994-09-16 00:00:00,28,1,1.0,1,2,0,4,2,3.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,1300.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,80313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,160000.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,8,9.0,6,,9.0,8,125,0,240000.0,9,10.0,9,,10.0,9,119,0,0,0,0,0,0,0,0,0,0,0,0,0,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,2023,1,1,44,N,91,112,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,1,0,2,0,0,0
92,92,TQRMNORXPHJMKQCDEOHCH00795985,2023,1,1,3,0,44,N,91,112,3,2,2015-02-05 00:00:00,7,5,1.0,1,1,1,2,2,2.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,112,0,0.0,0,0.0,0,,0.0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,2023,1,1,44,N,91,112,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,1,0,2,0,0,0
93,93,TQRMNORXPHJMKQCDEOHCH00795985,2023,1,1,4,0,44,N,91,112,3,2,2018-02-06 00:00:00,4,5,1.0,2,1,1,1,2,0.0,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,112,0,0.0,0,0.0,0,,0.0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,2023,1,1,44,N,91,112,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,1,0,2,0,0,0
94,94,TQRMNORXPHJMKQCDEOHCH00795985,2023,1,1,5,0,44,N,91,112,3,1,2021-09-16 00:00:00,1,5,1.0,3,0,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,112,0,0.0,0,0.0,0,,0.0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,2023,1,1,44,N,91,112,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,345000,9,9.0,8,,9.0,9,69000.0,5,6.0,4,,6.0,4,134,1,0,2,0,0,0
95,95,TQRMNOSRRHJOKRCDEOHCH00795586,2023,1,1,1,1,44,N,91,133,1,1,1959-03-19 00:00:00,64,5,4.0,1,2,0,2,2,4.0,2,,1,,1,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,72113.0,8.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,7.0,6.0,2.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,2,3.0,1,,3.0,2,131,0,40000.0,2,2.0,1,,2.0,2,142,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,2,2.0,1,,2.0,2,40000.0,3,3.0,2,,3.0,2,153,2023,1,1,44,N,91,133,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,80000,2,2.0,1,,2.0,2,40000.0,3,3.0,2,,3.0,2,153,2,0,1,0,0,0
96,96,TQRMNOSRRHJOKRCDEOHCH00795586,2023,1,1,2,1,44,N,91,133,8,1,1967-01-04 00:00:00,56,5,4.0,1,2,0,2,2,1.0,2,,1,,1,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,24.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4807.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,30113.0,9.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,6.0,2.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,2,2.0,1,,2.0,2,137,0,40000.0,2,2.0,1,,2.0,2,144,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,2,2.0,1,,2.0,2,40000.0,3,3.0,2,,3.0,2,153,2023,1,1,44,N,91,133,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,80000,2,2.0,1,,2.0,2,40000.0,3,3.0,2,,3.0,2,153,2,0,1,0,0,0
97,97,TQRMNOSQPHMOKUCDEOHCH00803174,2023,1,1,1,1,44,N,91,150,1,1,1978-06-23 00:00:00,44,5,1.0,1,2,0,4,2,4.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,8200.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,34323.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,180000.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,9,9.0,7,,9.0,8,155,0,270000.0,10,10.0,9,,10.0,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,8,8.0,7,,8.0,8,270000.0,10,10.0,10,,10.0,10,154,2023,1,1,44,N,91,150,2,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,2,2,0,2,0,6,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,270000,8,8.0,7,,8.0,8,270000.0,10,10.0,10,,10.0,10,154,1,0,98,0,0,0
98,98,TQRMNOSQVHMOKUCDEOHCH00803175,2023,1,1,1,1,44,N,91,157,1,2,1997-07-22 00:00:00,25,1,1.0,1,2,0,4,1,,1,,1,,4,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,157,0,80000.0,5,5.0,3,,5.0,4,154,0,0,0,0,0,0,0,0,80000,0,0,0,80000,80000,2,2.0,1,,2.0,2,80000.0,6,6.0,5,,7.0,5,143,2023,1,1,44,N,91,157,2,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,2,2,0,2,0,3,,1,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1,80000,2,2.0,1,,2.0,2,80000.0,6,6.0,5,,7.0,5,143,1,0,98,0,0,0
99,99,TQRMNOPUQHKNKRCDEOHCH00781475,2023,1,1,1,1,44,N,91,142,1,1,1969-04-14 00:00:00,53,3,1.0,1,2,0,4,2,1.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,72313.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,136000.0,0.0,0.0,0.0,68000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,136000,7,8.0,5,,8.0,7,148,0,204000.0,9,9.0,8,,9.0,9,146,0,0,0,0,0,0,0,0,0,0,0,0,0,204000,6,7.0,5,,7.0,6,204000.0,10,10.0,9,,10.0,10,152,2023,1,1,44,N,91,142,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,8,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,204000,6,7.0,5,,7.0,6,204000.0,10,10.0,9,,10.0,10,152,1,0,98,0,0,0
100,100,TQRMNOUSVHLOKRCDEOHCH00720261,2023,1,1,1,1,44,N,91,308,1,1,1995-07-09 00:00:00,27,5,2.0,1,2,0,2,1,,3,6.0,1,,2,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,308,0,25000.0,1,1.0,1,,1.0,1,301,25000,0,0,0,0,0,0,0,0,0,0,0,25000,25000,1,1.0,1,,1.0,1,25000.0,1,1.0,1,,1.0,1,283,2023,1,1,44,N,91,308,1,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25000,1,1.0,1,,1.0,1,25000.0,1,1.0,1,,1.0,1,283,97,0,98,0,0,0
101,101,TQRMNOXUSHLOKRCDEOHCH00720262,2023,1,1,1,1,44,N,91,284,1,1,1989-05-04 00:00:00,33,1,4.0,1,2,0,3,2,8.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,72313.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,4,4.0,2,,4.0,3,282,0,60000.0,3,3.0,2,,4.0,2,285,0,0,0,0,0,0,0,0,0,0,0,0,0,106000,3,3.0,2,,3.0,2,26500.0,2,2.0,1,,2.0,1,282,2023,1,1,44,N,91,284,1,,2,2,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,106000,3,3.0,2,,3.0,2,26500.0,2,2.0,1,,2.0,1,282,2,0,98,0,0,0
102,102,TQRMNOXUSHLOKRCDEOHCH00720262,2023,1,1,2,1,44,N,91,284,2,2,1991-05-02 00:00:00,31,1,2.0,1,2,0,5,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,20.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,20313.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,1,1.0,1,,1.0,1,298,0,46000.0,2,2.0,1,,3.0,2,291,0,0,0,26000,0,0,0,0,0,0,0,0,26000,106000,3,3.0,2,,3.0,2,26500.0,2,2.0,1,,2.0,1,282,2023,1,1,44,N,91,284,1,,2,2,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,106000,3,3.0,2,,3.0,2,26500.0,2,2.0,1,,2.0,1,282,2,0,98,0,0,0
103,103,TQRMNOXUSHLOKRCDEOHCH00720262,2023,1,1,3,0,44,N,91,284,3,2,2019-12-20 00:00:00,3,5,3.0,2,3,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,284,0,0.0,0,0.0,0,,0.0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,106000,3,3.0,2,,3.0,2,26500.0,2,2.0,1,,2.0,1,282,2023,1,1,44,N,91,284,1,,2,2,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,106000,3,3.0,2,,3.0,2,26500.0,2,2.0,1,,2.0,1,282,2,0,98,0,0,0
104,104,TQRMNOXUSHLOKRCDEOHCH00720262,2023,1,1,4,1,44,N,91,284,3,2,2012-12-11 00:00:00,10,5,3.0,1,1,1,2,2,4.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,284,0,0.0,0,0.0,0,,0.0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,106000,3,3.0,2,,3.0,2,26500.0,2,2.0,1,,2.0,1,282,2023,1,1,44,N,91,284,1,,2,2,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,106000,3,3.0,2,,3.0,2,26500.0,2,2.0,1,,2.0,1,282,2,0,98,0,0,0
