,Unnamed: 0,CODUSU,ANO4_x,TRIMESTRE_x,NRO_HOGAR,COMPONENTE,H15,REGION_x,MAS_500_x,AGLOMERADO_x,PONDERA_x,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF_x,DECIFR_x,IDECIFR_x,RDECIFR_x,GDECIFR_x,PDECIFR_x,ADECIFR_x,IPCF_x,DECCFR_x,IDECCFR_x,RDECCFR_x,GDECCFR_x,PDECCFR_x,ADECCFR_x,PONDIH_x,ANO4_y,TRIMESTRE_y,REALIZADA,REGION_y,MAS_500_y,AGLOMERADO_y,PONDERA_y,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF_y,DECIFR_y,IDECIFR_y,RDECIFR_y,GDECIFR_y,PDECIFR_y,ADECIFR_y,IPCF_y,DECCFR_y,IDECCFR_y,RDECCFR_y,GDECCFR_y,PDECCFR_y,ADECCFR_y,PONDIH_y,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4
105,105,TQRMNOUVVHLOKSCDEOHCH00720263,2023,1,1,1,1,44,N,91,210,1,1,1975-12-30 00:00:00,47,5,1.0,1,2,0,4,1,,4,202.0,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,4000.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,72313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,210,0,0.0,0,0.0,0,,0.0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,0.0,0,0.0,0,0.0,0,,0.0,0,214,2023,1,1,44,N,91,210,1,,1,1,,2,1,1,1,,1,1,2,3,1,2,2,1,1,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,0,0,0.0,0,,0.0,0,0.0,0,0.0,0,,0.0,0,214,1,0,98,0,0,0
106,106,TQRMNOSTQHKMKSCDEIOAH00781333,2023,1,1,1,1,43,N,38,54,1,1,1990-03-24 00:00:00,32,2,1.0,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2400.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,47313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,7,8.0,7,,8.0,6,62,0,130000.0,7,8.0,7,,8.0,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,2023,1,1,43,N,38,54,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,4,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,1,2,4,0,0,0
107,107,TQRMNOSTQHKMKSCDEIOAH00781333,2023,1,1,2,1,43,N,38,54,2,2,1990-04-18 00:00:00,32,2,1.0,1,2,0,4,2,1.0,1,,1,,3,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,9602.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,57113.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,5.0,2.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,2,3.0,2,,3.0,2,75,0,40000.0,2,2.0,2,,2.0,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,2023,1,1,43,N,38,54,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,4,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,1,2,4,0,0,0
108,108,TQRMNOSTQHKMKSCDEIOAH00781333,2023,1,1,3,1,43,N,38,54,3,1,2012-10-10 00:00:00,10,5,1.0,1,1,1,2,2,5.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,54,0,0.0,0,0.0,0,,0.0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,2023,1,1,43,N,38,54,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,4,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,1,2,4,0,0,0
109,109,TQRMNOSTQHKMKSCDEIOAH00781333,2023,1,1,4,1,43,N,38,54,3,2,2010-06-08 00:00:00,12,5,1.0,1,1,1,4,2,0.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,54,0,0.0,0,0.0,0,,0.0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,2023,1,1,43,N,38,54,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,4,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,1,2,4,0,0,0
110,110,TQRMNOSTQHKMKSCDEIOAH00781333,2023,1,1,5,0,43,N,38,54,3,1,2015-02-06 00:00:00,8,5,1.0,1,1,1,2,2,2.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,54,0,0.0,0,0.0,0,,0.0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,2023,1,1,43,N,38,54,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,4,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,1,2,4,0,0,0
111,111,TQRMNOSTQHKMKSCDEIOAH00781333,2023,1,1,6,0,43,N,38,54,3,2,2022-10-02 00:00:00,-1,5,1.0,3,0,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,54,0,0.0,0,0.0,0,,0.0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,2023,1,1,43,N,38,54,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,4,170000,5,6.0,5,,6.0,6,28333.33,2,2.0,1,,2.0,2,63,1,2,4,0,0,0
112,112,TQRMNOQSSHJOKMCDEGOIH00797167,2023,1,1,1,1,40,N,18,121,1,2,1973-10-11 00:00:00,49,5,4.0,1,2,0,6,2,3.0,1,,1,,5,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1400.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,80123.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,7.0,6.0,2.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,5,5.0,6,,5.0,7,131,0,98000.0,6,6.0,7,,6.0,8,125,0,0,0,8000,0,0,0,0,10000,0,0,0,18000,98000,3,3.0,3,,3.0,3,24500.0,1,1.0,2,,1.0,2,122,2023,1,1,40,N,18,121,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,4,0,4,98000,3,3.0,3,,3.0,3,24500.0,1,1.0,2,,1.0,2,122,1,0,2,3,0,0
113,113,TQRMNOQSSHJOKMCDEGOIH00797167,2023,1,1,2,1,40,N,18,121,3,2,1998-04-30 00:00:00,24,5,4.0,1,1,1,7,2,1.0,1,,1,,5,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,121,0,0.0,0,0.0,0,,0.0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,3,3.0,3,,3.0,3,24500.0,1,1.0,2,,1.0,2,122,2023,1,1,40,N,18,121,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,4,0,4,98000,3,3.0,3,,3.0,3,24500.0,1,1.0,2,,1.0,2,122,1,0,2,3,0,0
114,114,TQRMNOQSSHJOKMCDEGOIH00797167,2023,1,1,3,1,40,N,18,121,3,2,2000-02-19 00:00:00,23,5,4.0,1,1,1,6,2,2.0,1,,1,,5,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,121,0,0.0,0,0.0,0,,0.0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,3,3.0,3,,3.0,3,24500.0,1,1.0,2,,1.0,2,122,2023,1,1,40,N,18,121,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,4,0,4,98000,3,3.0,3,,3.0,3,24500.0,1,1.0,2,,1.0,2,122,1,0,2,3,0,0
115,115,TQRMNOQSSHJOKMCDEGOIH00797167,2023,1,1,4,1,40,N,18,121,3,1,2009-07-26 00:00:00,13,5,1.0,1,1,1,4,2,0.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,121,0,0.0,0,0.0,0,,0.0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,3,3.0,3,,3.0,3,24500.0,1,1.0,2,,1.0,2,122,2023,1,1,40,N,18,121,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,4,0,4,98000,3,3.0,3,,3.0,3,24500.0,1,1.0,2,,1.0,2,122,1,0,2,3,0,0
116,116,TQRMNOQSVHJOKMCDEGOIH00797168,2023,1,1,1,1,40,N,18,223,1,2,1965-01-15 00:00:00,58,3,1.0,1,2,0,4,1,,3,90.0,1,,4,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,223,0,38000.0,2,2.0,2,,2.0,2,225,30000,0,0,8000,0,0,0,0,0,0,0,0,38000,38000,1,1.0,1,,1.0,1,38000.0,3,3.0,4,,3.0,4,230,2023,1,1,40,N,18,223,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,2,2,0,2,0,1,,2,,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,38000,1,1.0,1,,1.0,1,38000.0,3,3.0,4,,3.0,4,230,1,0,97,0,0,0
117,117,TQRMNORUYHLMSMCDEIJAH00719364,2023,1,1,1,1,1,S,33,1545,1,2,1957-10-17 00:00:00,65,1,1.0,1,2,0,2,1,,3,86.0,1,,2,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0.0,,0,1545,0,60000.0,4,,4,4.0,,4,1690,60000,0,0,0,0,0,0,0,0,0,0,0,60000,135000,4,,4,4.0,,4,67500.0,5,,5,5.0,,6,2540,2023,1,1,1,S,33,1545,1,,3,1,,4,1,1,2,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,135000,4,,4,4.0,,4,67500.0,5,,5,5.0,,6,2540,1,0,2,0,0,0
118,118,TQRMNORUYHLMSMCDEIJAH00719364,2023,1,1,2,1,1,S,33,1545,2,1,1952-04-07 00:00:00,70,1,1.0,1,2,0,2,1,,1,,1,,2,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,6.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,4903.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,34123.0,4.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,7.0,4.0,2.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,1,,1,1.0,,1,3074,0,75000.0,5,,4,4.0,,5,2910,65000,0,0,0,0,0,0,0,0,0,0,0,65000,135000,4,,4,4.0,,4,67500.0,5,,5,5.0,,6,2540,2023,1,1,1,S,33,1545,1,,3,1,,4,1,1,2,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,135000,4,,4,4.0,,4,67500.0,5,,5,5.0,,6,2540,1,0,2,0,0,0
119,119,TQRMNOSRQHJNSOCDEIJAH00802640,2023,1,1,1,1,1,S,33,8423,1,1,1986-09-26 00:00:00,36,1,4.0,1,2,0,4,1,,1,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,45.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4807.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,30133.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,6.0,1.0,0.0,40000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,2,,2,2.0,,2,14906,0,40000.0,2,,2,2.0,,2,14856,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,2,,1,1.0,,2,23333.33,1,,1,1.0,,1,14082,2023,1,1,1,S,33,8423,1,,3,1,,2,1,1,2,,1,1,1,3,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,70000,2,,1,1.0,,2,23333.33,1,,1,1.0,,1,14082,2,1,98,0,0,0
120,120,TQRMNOSRQHJNSOCDEIJAH00802640,2023,1,1,2,1,1,S,33,8423,2,2,1994-05-02 00:00:00,28,1,4.0,1,2,0,4,1,,1,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,20.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4811.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,30133.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,6.0,1.0,0.0,30000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,2,,2,2.0,,2,15878,0,30000.0,2,,2,2.0,,2,15231,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,2,,1,1.0,,2,23333.33,1,,1,1.0,,1,14082,2023,1,1,1,S,33,8423,1,,3,1,,2,1,1,2,,1,1,1,3,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,70000,2,,1,1.0,,2,23333.33,1,,1,1.0,,1,14082,2,1,98,0,0,0
121,121,TQRMNOSRQHJNSOCDEIJAH00802640,2023,1,1,3,0,1,S,33,8423,3,2,2014-03-20 00:00:00,9,5,4.0,1,1,1,2,2,2.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0.0,,0,8423,0,0.0,0,,0,0.0,,0,8423,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,2,,1,1.0,,2,23333.33,1,,1,1.0,,1,14082,2023,1,1,1,S,33,8423,1,,3,1,,2,1,1,2,,1,1,1,3,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,70000,2,,1,1.0,,2,23333.33,1,,1,1.0,,1,14082,2,1,98,0,0,0
122,122,TQRMNOSWQHJLQRCDEIJAH00796254,2023,1,1,1,1,1,S,33,2356,1,1,1900-01-01 00:00:00,59,5,1.0,1,2,0,6,2,99.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4805.0,2.0,0.0,0.0,0.0,0.0,99.0,1.0,30333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,120000.0,0.0,0.0,0.0,60000.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,7,,6,7.0,,7,3311,0,180000.0,8,,8,8.0,,9,3608,0,0,0,0,0,0,0,0,0,0,0,0,0,360000,9,,9,9.0,,9,180000.0,9,,9,9.0,,10,4090,2023,1,1,1,S,33,2356,1,,2,1,,4,1,1,1,,1,1,1,1,1,2,2,2,2,2,0,1,2,2,2,0,2,0,6,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,360000,9,,9,9.0,,9,180000.0,9,,9,9.0,,10,4090,1,0,98,0,0,0
123,123,TQRMNOSWQHJLQRCDEIJAH00796254,2023,1,1,2,1,1,S,33,2356,8,1,1900-01-01 00:00:00,55,5,1.0,1,2,0,6,2,3.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,18.0,2.0,0.0,2.0,2.0,2.0,2.0,8501.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,41332.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,80000.0,0.0,0.0,0.0,40000.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,5,,4,5.0,,5,3804,60000,180000.0,9,,8,9.0,,9,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,360000,9,,9,9.0,,9,180000.0,9,,9,9.0,,10,4090,2023,1,1,1,S,33,2356,1,,2,1,,4,1,1,1,,1,1,1,1,1,2,2,2,2,2,0,1,2,2,2,0,2,0,6,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,360000,9,,9,9.0,,9,180000.0,9,,9,9.0,,10,4090,1,0,98,0,0,0
124,124,TQRMNOPPTHLNKPCDEGPDJ00716918,2023,1,1,1,1,40,N,19,134,1,1,1977-04-12 00:00:00,45,2,1.0,1,2,0,2,2,5.0,1,,1,,1,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,56314.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,5,6.0,7,,6.0,7,133,0,90000.0,5,6.0,7,,6.0,6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,152000,5,5.0,5,,5.0,6,38000.0,3,3.0,4,,3.0,4,133,2023,1,1,40,N,19,134,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,1,1,1,2,2,2,0,2,0,2,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,0,4,152000,5,5.0,5,,5.0,6,38000.0,3,3.0,4,,3.0,4,133,4,0,98,0,0,0
125,125,TQRMNOPPTHLNKPCDEGPDJ00716918,2023,1,1,2,1,40,N,19,134,3,1,2001-02-23 00:00:00,22,5,4.0,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5202.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,58314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000,1,1.0,2,,1.0,2,132,0,27000.0,1,1.0,2,,1.0,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,152000,5,5.0,5,,5.0,6,38000.0,3,3.0,4,,3.0,4,133,2023,1,1,40,N,19,134,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,1,1,1,2,2,2,0,2,0,2,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,0,4,152000,5,5.0,5,,5.0,6,38000.0,3,3.0,4,,3.0,4,133,4,0,98,0,0,0
126,126,TQRMNOPPTHLNKPCDEGPDJ00716918,2023,1,1,3,1,40,N,19,134,3,1,2005-09-26 00:00:00,17,5,1.0,1,1,1,4,2,3.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,134,0,5000.0,1,1.0,1,,1.0,1,133,0,0,0,0,0,0,0,5000,0,0,0,0,5000,152000,5,5.0,5,,5.0,6,38000.0,3,3.0,4,,3.0,4,133,2023,1,1,40,N,19,134,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,1,1,1,2,2,2,0,2,0,2,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,0,4,152000,5,5.0,5,,5.0,6,38000.0,3,3.0,4,,3.0,4,133,4,0,98,0,0,0
